time 	 RH 	 LH 
001.469	55.2323	44.7677	
001.533	55.2323	44.7677	
001.597	55.2323	44.7677	
001.653	55.2323	44.7677	
001.717	55.2323	44.7677	
001.781	55.2323	44.7677	
001.845	55.2323	44.7677	
001.905	55.2323	44.7677	
001.969	55.2323	44.7677	
002.033	55.2323	44.7677	
002.097	55.2323	44.7677	
002.152	55.2323	44.7677	
002.216	55.2323	44.7677	
002.281	55.2323	44.7677	
002.345	55.2323	44.7677	
002.405	55.2323	44.7677	
002.469	55.2323	44.7677	
002.532	55.2323	44.7677	
002.598	55.2323	44.7677	
002.652	55.2323	44.7677	
002.716	55.2323	44.7677	
002.780	55.2323	44.7677	
002.845	55.2323	44.7677	
002.905	55.2323	44.7677	
002.969	55.2323	44.7677	
003.032	55.2323	44.7677	
003.096	55.2323	44.7677	
003.153	55.2323	44.7677	
003.216	55.2323	44.7677	
003.281	55.2323	44.7677	
003.344	55.2323	44.7677	
003.404	55.2323	44.7677	
003.468	55.2323	44.7677	
003.532	55.2323	44.7677	
003.597	55.2323	44.7677	
003.653	55.2323	44.7677	
003.716	55.2323	44.7677	
003.780	55.2323	44.7677	
003.845	55.2323	44.7677	
003.905	55.2323	44.7677	
003.968	55.2323	44.7677	
004.032	55.2323	44.7677	
004.096	55.2323	44.7677	
004.152	55.2323	44.7677	
004.216	55.2323	44.7677	
004.281	54.6733	45.3267	
004.345	54.6733	45.3267	
004.405	54.6733	45.3267	
004.469	54.6733	45.3267	
004.533	54.8838	45.1162	
004.597	55.2211	44.7789	
004.653	55.4482	44.5518	
004.716	55.6719	44.3281	
004.780	55.9053	44.0947	
004.845	56.2130	43.7870	
004.905	56.5348	43.4652	
004.969	56.8477	43.1523	
005.033	57.2387	42.7613	
7693	 7693	 7693 
7691	 7691	 7691 
000.005	50.7230	49.2770	
000.066	51.4318	48.5682	
000.129	52.0774	47.9226	
000.193	52.8745	47.1255	
000.257	53.4968	46.5032	
000.313	53.8536	46.1464	
000.381	54.0205	45.9795	
000.442	54.0205	45.9795	
000.506	54.0205	45.9795	
000.567	54.0205	45.9795	
000.628	54.0205	45.9795	
000.693	54.0205	45.9795	
000.757	53.4549	46.5451	
000.813	52.8788	47.1212	
000.881	52.3216	47.6784	
000.941	51.6071	48.3929	
001.005	50.7452	49.2548	
001.065	49.7916	50.2084	
001.129	48.8843	51.1157	
001.193	47.8732	52.1268	
001.257	47.1268	52.8732	
001.313	46.3710	53.6290	
001.381	45.6580	54.3420	
001.441	45.1170	54.8830	
001.505	44.7571	55.2429	
001.565	44.2832	55.7168	
001.629	43.9063	56.0937	
001.693	43.6687	56.3313	
001.758	43.5274	56.4726	
001.813	43.3823	56.6177	
001.881	43.2433	56.7567	
001.941	43.2572	56.7428	
002.005	43.3116	56.6884	
002.065	43.3116	56.6884	
002.128	43.3116	56.6884	
002.193	43.3116	56.6884	
002.257	43.3832	56.6168	
002.313	43.3096	56.6904	
002.381	43.1895	56.8105	
002.441	43.1722	56.8278	
002.506	43.1118	56.8882	
002.566	43.1470	56.8530	
002.630	43.0988	56.9012	
002.693	43.1220	56.8780	
002.758	43.1220	56.8780	
002.813	43.1220	56.8780	
002.881	43.1220	56.8780	
002.941	43.1220	56.8780	
003.005	43.1220	56.8780	
003.065	43.7299	56.2701	
003.129	44.3768	55.6232	
003.193	44.9403	55.0597	
003.257	45.4738	54.5262	
003.313	46.0405	53.9595	
003.381	46.6660	53.3340	
003.441	47.1931	52.8069	
003.504	47.7229	52.2771	
003.565	48.1275	51.8725	
003.629	48.6139	51.3861	
003.693	49.0409	50.9591	
003.757	49.3991	50.6009	
003.813	49.3991	50.6009	
003.881	49.3991	50.6009	
003.941	49.3991	50.6009	
004.005	49.3991	50.6009	
004.065	49.0562	50.9438	
004.129	48.5201	51.4799	
004.193	47.9753	52.0247	
004.257	47.4714	52.5286	
004.313	47.1779	52.8221	
004.381	46.7096	53.2904	
004.441	46.1805	53.8195	
004.504	45.6808	54.3192	
004.565	45.3513	54.6488	
004.629	44.8895	55.1105	
004.692	44.3271	55.6729	
004.757	43.7490	56.2510	
004.813	43.1144	56.8856	
004.881	42.5289	57.4711	
004.941	41.8923	58.1077	
005.005	41.3320	58.6680	
005.065	40.8517	59.1483	
005.129	40.5606	59.4394	
005.193	40.2190	59.7810	
005.257	39.9482	60.0518	
7692	 7692	 7692 
7701	 7701	 7701 
000.060	49.5676	50.4324	
000.124	49.5676	50.4324	
000.185	49.5676	50.4324	
000.248	49.5676	50.4324	
000.312	49.5676	50.4324	
000.377	49.5676	50.4324	
000.436	49.5676	50.4324	
000.500	49.5676	50.4324	
000.560	49.5676	50.4324	
000.624	49.5676	50.4324	
000.684	49.5676	50.4324	
000.748	49.5676	50.4324	
000.812	49.5676	50.4324	
000.876	49.5676	50.4324	
000.936	49.5676	50.4324	
001.000	49.8524	50.1476	
001.060	50.1704	49.8296	
001.124	50.1704	49.8296	
001.185	50.1704	49.8296	
001.248	50.1704	49.8296	
001.312	50.1704	49.8296	
001.378	50.1704	49.8296	
001.436	50.1704	49.8296	
001.500	50.1704	49.8296	
001.560	50.1704	49.8296	
001.624	50.5289	49.4711	
001.684	51.1735	48.8265	
001.748	51.7766	48.2234	
001.812	52.4164	47.5836	
001.876	53.1325	46.8675	
001.936	53.8257	46.1743	
002.000	54.3312	45.6688	
002.060	54.7509	45.2491	
002.124	55.1689	44.8311	
002.185	55.6395	44.3605	
002.248	56.0496	43.9504	
002.312	56.4086	43.5914	
002.377	56.7163	43.2837	
002.436	57.0047	42.9953	
7702	 7702	 7702 
7701	 7701	 7701 
000.055	49.7115	50.2885	
000.114	49.3846	50.6154	
000.178	49.3846	50.6154	
000.239	49.3846	50.6154	
000.302	49.3846	50.6154	
000.366	49.3846	50.6154	
000.431	49.3846	50.6154	
000.491	49.1145	50.8856	
000.555	48.7675	51.2325	
000.615	48.4818	51.5182	
000.679	48.2939	51.7061	
000.739	48.2939	51.7061	
000.803	48.2939	51.7061	
000.867	48.2939	51.7061	
000.931	48.2939	51.7061	
000.991	48.2939	51.7061	
001.055	48.2939	51.7061	
001.115	48.2939	51.7061	
001.179	48.2939	51.7061	
001.240	47.9818	52.0182	
001.302	47.5657	52.4343	
001.366	47.1126	52.8874	
001.431	46.7380	53.2620	
001.491	46.7380	53.2620	
001.555	46.7380	53.2620	
001.615	46.7380	53.2620	
001.679	46.7380	53.2620	
001.739	46.7380	53.2620	
001.803	46.6454	53.3546	
001.867	46.5589	53.4411	
001.931	46.4155	53.5845	
001.991	46.4155	53.5845	
002.055	46.4155	53.5845	
